names,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,year
Khi ta xa rời nhau,Quốc Khanh,4,0.447,0.35,2,-8.737,0,0.027999999999999997,0.846,0.00015800000000000002,0.11199999999999999,0.131,128.094,4.2828333333333335,2010
Nhịp bước tình yêu,Quốc Khanh,5,0.6559999999999999,0.633,11,-7.624,0,0.0259,0.485,5.71e-06,0.10800000000000001,0.374,96.031,3.54745,2010
Cố quên cuộc tình,Quốc Khanh,4,0.562,0.654,0,-6.415,0,0.0239,0.442,5.7799999999999995e-05,0.0763,0.289,86.00399999999999,4.706033333333333,2010
Mất nhau từ đây,Quốc Khanh,2,0.456,0.409,4,-10.193,0,0.031,0.728,0.0,0.32,0.18600000000000003,135.298,4.250466666666667,2010
Cõi tình phai,Quốc Khanh,16,0.529,0.405,2,-8.615,0,0.0341,0.711,0.00028700000000000004,0.255,0.29100000000000004,119.95,4.773883333333333,2010
Hờn anh giận em,Quốc Khanh,11,0.775,0.654,9,-6.556,0,0.0282,0.623,0.0,0.0841,0.9359999999999999,112.022,3.8688833333333332,2010
Người tình ơi,Quốc Khanh,5,0.509,0.419,3,-9.357000000000001,1,0.0275,0.7390000000000001,0.000136,0.102,0.17,130.21200000000002,4.897983333333333,2010
Anh còn yêu em,Dan Nguyen,12,0.2,0.353,5,-13.383,0,0.0326,0.665,0.0,0.65,0.41200000000000003,168.037,3.7941333333333334,2015
Mai tôi đi,Nguyen Hong Nhung,15,0.607,0.48200000000000004,11,-9.638,0,0.0306,0.531,0.0005549999999999999,0.34700000000000003,0.109,120.079,4.899133333333333,2003
Chủ nhật xám,Nguyen Hong Nhung,1,0.552,0.501,5,-10.119,0,0.037000000000000005,0.539,2.0399999999999998e-05,0.0724,0.192,132.036,6.253133333333333,2003
Đêm mưa,Nguyen Hong Nhung,4,0.46399999999999997,0.821,8,-5.841,0,0.0563,0.218,0.0,0.218,0.256,156.07,4.438933333333333,2003
Người tình không chân dung,Nguyen Hong Nhung,1,0.303,0.462,5,-7.0,0,0.0347,0.815,0.001,0.45,0.33799999999999997,122.31200000000001,3.8342,2003
Bóng tối,Nguyen Hong Nhung,2,0.792,0.767,1,-7.058,1,0.0327,0.0226,8.31e-06,0.0978,0.83,109.947,3.8573333333333335,2003
Mùa hè 42,Nguyen Hong Nhung,1,0.305,0.3,1,-6.3389999999999995,0,0.0317,0.887,0.0,0.115,0.11800000000000001,123.76899999999999,4.8656,2003
Mãi Một Mình,Nguyen Hong Nhung,7,0.6779999999999999,0.45399999999999996,3,-8.068999999999999,0,0.0279,0.777,1.24e-05,0.174,0.449,80.947,4.850433333333333,2016
Nếu Xa Nhau,Ky Phuong Uyen,4,0.48700000000000004,0.5720000000000001,2,-7.327999999999999,1,0.0258,0.3,0.0,0.114,0.33,145.845,3.649766666666667,2016
Bay Đi Cánh Chim Biển,Don Hồ,2,0.631,0.86,3,-6.849,0,0.0388,0.023,0.475,0.525,0.11199999999999999,107.99,4.852,2016
Giấc Mơ Trong Mộng,Lam Anh,2,0.41600000000000004,0.557,3,-5.865,0,0.0303,0.349,2.28e-06,0.11900000000000001,0.0715,136.042,4.191333333333334,2016
Tình Yêu Vội Đi,Bằng Kiều,4,0.473,0.544,6,-6.124,0,0.0321,0.287,0.000153,0.195,0.233,169.834,5.176433333333334,2016
Nụ Hôn Cuối Cùng,Bằng Kiều,4,0.271,0.292,5,-7.122000000000001,1,0.0324,0.767,0.0,0.10099999999999999,0.20600000000000002,198.542,5.399416666666666,2007
Em Ở Đâu,Bằng Kiều,8,0.48,0.506,2,-5.82,0,0.0298,0.49700000000000005,0.0,0.0914,0.152,136.084,5.1207666666666665,2007
Linh Hồn Đã Mất,Bằng Kiều,11,0.58,0.5579999999999999,4,-4.897,0,0.0275,0.623,0.0,0.12,0.204,105.977,5.032533333333333,2007
Một Tình Yêu Vội Vàng,Bằng Kiều,7,0.37799999999999995,0.401,2,-5.732,0,0.0377,0.748,0.0,0.18600000000000003,0.213,178.63400000000001,5.202816666666667,2007
Ôi Trái Tim Chỉ Biết Yêu Người,Bằng Kiều,7,0.639,0.43799999999999994,2,-6.47,0,0.0341,0.726,0.0,0.0723,0.177,120.2,5.918,2007
Hãy Yêu Khi Ta Còn Bên Nhau,Bằng Kiều,0,0.275,0.41100000000000003,9,-6.693,1,0.0343,0.674,0.0,0.297,0.205,179.752,4.775566666666666,2007
Nấc Thang Thiên Đàng,Bằng Kiều,15,0.546,0.365,5,-8.076,1,0.0288,0.8,0.0,0.171,0.165,128.179,4.0635,2007
Về Đi Em,Bằng Kiều,0,0.7240000000000001,0.428,9,-8.305,0,0.0353,0.423,0.000248,0.16699999999999998,0.284,124.024,6.2601,2007
Màu mắt nhung,Mai Thanh Sơn,1,0.6579999999999999,0.586,0,-8.232999999999999,1,0.033,0.29,1.8000000000000001e-06,0.0966,0.825,145.97799999999998,3.8723666666666667,2010
Lại gần hôn anh,Mai Thanh Sơn,2,0.314,0.513,8,-7.544,0,0.0336,0.764,0.0,0.109,0.23800000000000002,176.202,4.353366666666667,2010
Nghiệt ngã,Mai Thanh Sơn,0,0.341,0.5870000000000001,8,-6.12,0,0.0304,0.6859999999999999,6.16e-06,0.0736,0.12,130.025,4.346433333333334,2010
Cơn mưa tình yêu,Mai Thanh Sơn,12,0.501,0.5429999999999999,4,-7.0760000000000005,1,0.0297,0.752,0.0,0.10400000000000001,0.285,125.98299999999999,4.830916666666667,2010
Giờ đây và mãi mãi,Mai Thanh Sơn,1,0.23199999999999998,0.444,11,-6.432,1,0.0275,0.813,0.0,0.105,0.24,81.991,4.812416666666667,2010
Còn mãi chờ em,Mai Thanh Sơn,1,0.525,0.515,3,-6.364,0,0.0262,0.7190000000000001,1.22e-06,0.125,0.16399999999999998,77.002,4.030766666666667,2010
Vầng trăng tình yêu,Thien Kim,14,0.531,0.557,4,-6.77,0,0.0314,0.623,1.74e-06,0.22399999999999998,0.359,140.398,4.15645,2008
Phiến đá sầu,Lâm Thúy Vân,2,0.466,0.452,5,-6.093999999999999,0,0.0292,0.84,2e-05,0.106,0.183,124.01100000000001,5.14645,2008
Dạ Sầu (Nỗi Buồn Duyên Kiếp),Nguyen Hong Nhung,5,0.469,0.475,4,-7.329,0,0.0308,0.278,0.0,0.361,0.171,130.903,5.460666666666667,2018
Anh Trước Tôi Sau,Anh Khoa,6,0.365,0.612,2,-5.365,1,0.0297,0.156,0.00215,0.26,0.218,138.29399999999998,5.162,2018
Mấy Dặm Sơn Khê,Y Lan,6,0.24100000000000002,0.47100000000000003,9,-6.652,1,0.0305,0.7,0.00015,0.0666,0.0937,93.95200000000001,5.754,2018
Anh (Anh Nhớ Gì Không Anh),Tran Thai Hoa,8,0.242,0.528,0,-6.6129999999999995,1,0.0305,0.76,0.0,0.0797,0.32899999999999996,179.87599999999998,4.570216666666667,2018
Xin Đừng Trách Anh,Dinh Bao,4,0.494,0.526,4,-6.021,1,0.0259,0.17300000000000001,8.31e-06,0.396,0.355,97.522,3.9606666666666666,2018
Nhớ Một Chiều Xuân,Vu Khanh,13,0.24600000000000002,0.439,0,-7.471,1,0.0311,0.6809999999999999,3.5600000000000005e-05,0.252,0.21600000000000003,174.243,4.620433333333334,2018
Thương Muộn,Lam Anh,3,0.569,0.47600000000000003,11,-4.605,0,0.0247,0.48,2.36e-05,0.172,0.449,99.899,4.482666666666667,2018
Cay Đắng Tình Đời,Ngoc Anh,3,0.32299999999999995,0.614,10,-5.55,0,0.0331,0.318,1.77e-05,0.162,0.23199999999999998,185.62400000000002,4.647333333333333,2018
Nửa Hồn Thương Đau,Ngoc Anh,9,0.696,0.657,0,-5.855,1,0.0319,0.34700000000000003,4.46e-06,0.0734,0.205,105.96,3.6393333333333335,2010
Sầu Vương Mây Khói,Ngoc Anh,7,0.324,0.442,5,-6.897,0,0.0257,0.20199999999999999,9.25e-05,0.263,0.245,102.652,4.7864,2010
Sầu Khúc,Ngoc Anh,6,0.439,0.33,9,-6.545,0,0.0293,0.551,0.0,0.0755,0.10800000000000001,120.19200000000001,5.332083333333333,2010
Tháng Sáu Trời Mưa,Ngoc Anh,11,0.639,0.564,4,-5.419,0,0.0302,0.6890000000000001,0.0,0.139,0.136,111.01700000000001,4.623483333333334,2010
Cuối Cùng Là Hư Vô,Ngoc Anh,5,0.5479999999999999,0.637,8,-5.614,0,0.0446,0.523,0.0,0.114,0.21,125.96700000000001,3.51395,2010
Riêng Một Góc Trời,Ngoc Anh,9,0.562,0.467,1,-7.127000000000001,1,0.0292,0.674,0.0,0.14800000000000002,0.24100000000000002,120.10700000000001,4.760483333333333,2010
Cho Em Quên Tuổi Ngọc,Ngoc Anh,6,0.49200000000000005,0.39899999999999997,1,-8.184,0,0.0466,0.8079999999999999,0.0,0.157,0.191,119.366,4.80615,2010
Em Về Nào Có Hay,Ngoc Anh,5,0.263,0.461,7,-6.114,0,0.0338,0.601,0.0,0.12,0.14,68.115,5.226816666666667,2010
Mùa Thu Chết,Ngoc Anh,20,0.466,0.5870000000000001,10,-5.612,0,0.0387,0.442,0.0,0.41700000000000004,0.251,95.963,4.278283333333333,2010
Tình Khúc Thứ Nhất,Ngoc Anh,10,0.431,0.415,6,-5.712999999999999,0,0.0293,0.207,0.0,0.107,0.105,126.037,4.762033333333333,2010
Em Hãy Về Đi,Ngoc Anh,6,0.516,0.41100000000000003,10,-6.63,0,0.0267,0.5770000000000001,4.8200000000000006e-05,0.141,0.185,127.915,4.5546,2010
Chờ Người,Ngoc Anh,8,0.292,0.41600000000000004,0,-7.274,1,0.0289,0.773,3.62e-06,0.184,0.142,133.503,4.589416666666667,2014
Chờ,Ngoc Anh,6,0.539,0.529,1,-7.102,0,0.0346,0.496,0.0,0.0848,0.379,117.87700000000001,3.2051333333333334,2014
Thu Sầu,Ngoc Anh,9,0.584,0.596,0,-7.216,0,0.0261,0.29,2.71e-05,0.0947,0.28300000000000003,138.031,4.3371,2014
Thành Phố Buồn,Ngoc Anh,9,0.265,0.375,0,-7.196000000000001,0,0.0323,0.805,2.2100000000000002e-05,0.145,0.188,169.455,5.157933333333333,2014
Xin Thời Gian Qua Mau,Ngoc Anh,7,0.37,0.496,9,-7.069,0,0.0329,0.493,0.0,0.106,0.158,170.014,5.46985,2014
Tim Vỡ,Ngoc Anh,5,0.32299999999999995,0.46,7,-7.737,0,0.0526,0.647,0.0,0.22399999999999998,0.22,183.56799999999998,4.315816666666667,2014
Cám Ơn Người Tình,Ngoc Anh,15,0.425,0.493,6,-6.367000000000001,0,0.0309,0.505,3.35e-06,0.13699999999999998,0.22699999999999998,132.05100000000002,4.643983333333333,2014
Tình Hồng Paris,Ngoc Anh,5,0.654,0.539,0,-6.2410000000000005,1,0.0324,0.40299999999999997,0.0,0.39899999999999997,0.48100000000000004,119.963,4.083616666666667,2014
Tình Lặng Lẽ,Ngoc Anh,5,0.35,0.366,3,-7.507000000000001,1,0.0286,0.81,1.97e-06,0.0884,0.132,131.013,4.365733333333333,2014
Mùa Xuân Không Còn Nữa,Ngoc Anh,10,0.436,0.61,2,-5.377999999999999,1,0.0407,0.596,0.0,0.33799999999999997,0.278,171.94099999999997,5.5693,2014
Bao Giờ Biết Tương Tư,Ngoc Anh,9,0.337,0.342,9,-8.437999999999999,0,0.0288,0.639,4.83e-06,0.11699999999999999,0.0623,143.55100000000002,4.747333333333334,2012
Chuyện Tình (Love Story),Ngoc Anh,5,0.5760000000000001,0.473,5,-8.533999999999999,0,0.0297,0.361,1.65e-06,0.134,0.23800000000000002,81.994,4.342,2012
Đêm Huyền Diệu,Ngoc Anh,6,0.6409999999999999,0.828,10,-5.864,0,0.0299,0.0036899999999999997,0.000204,0.17300000000000001,0.732,128.003,4.12555,2012
Trọn Kiếp Đơn Côi,Ngoc Anh,2,0.648,0.7090000000000001,5,-5.81,0,0.0297,0.151,0.0,0.0725,0.39299999999999996,106.992,4.46445,2012
Có Nhớ Đêm Nào,Ngoc Anh,2,0.5670000000000001,0.8170000000000001,9,-5.475,1,0.0436,0.0072299999999999994,1.15e-05,0.11599999999999999,0.741,153.967,3.2248833333333335,2012
Dừng Bước Giang Hồ,Ngoc Anh,3,0.8390000000000001,0.597,4,-7.267,1,0.0426,0.187,0.0,0.152,0.655,114.98899999999999,4.18845,2012
Ngăn Cách,Ngoc Anh,3,0.298,0.337,7,-10.37,0,0.0349,0.809,1.52e-06,0.153,0.092,146.918,5.731116666666667,2012
Mùa Đông Không Tuyết,Ngoc Anh,2,0.337,0.40299999999999997,5,-8.267000000000001,0,0.0304,0.34600000000000003,3.75e-06,0.124,0.174,158.12,4.451116666666667,2012
Lệ Đá,Ngoc Anh,3,0.435,0.489,6,-6.962000000000001,1,0.0283,0.442,5.49e-06,0.106,0.171,131.887,4.89245,2012
Sa Mạc Tình Yêu,Ngoc Anh,3,0.32899999999999996,0.34600000000000003,11,-7.792000000000001,0,0.0321,0.7120000000000001,2.37e-06,0.11699999999999999,0.0774,127.161,4.764666666666667,2012
Thiên Đàng Ái Ân,Ngoc Anh,2,0.76,0.846,7,-6.689,1,0.039,0.0875,8.29e-06,0.20199999999999999,0.703,132.011,3.79555,2012
Nụ Hồng Valentine,Ngoc Anh,8,0.613,0.419,11,-7.439,0,0.0267,0.308,1.39e-05,0.214,0.175,110.07700000000001,5.320666666666667,2012
Nếu Một Mai Em Sẽ Qua Đời,Ngoc Anh,11,0.5,0.478,0,-7.234,0,0.0274,0.37799999999999995,0.0,0.136,0.16399999999999998,127.96,4.224216666666667,2012
Bài Không Tên Cuối Cùng,Ngoc Anh,13,0.361,0.41200000000000003,6,-7.684,0,0.0321,0.47100000000000003,0.0,0.134,0.215,141.183,5.258216666666667,2012
Yêu Anh,Ngoc Anh,7,0.486,0.5379999999999999,5,-6.011,0,0.0309,0.722,0.0,0.12,0.23,121.853,4.366883333333333,2016
Hỡi Tình Yêu,Ngoc Anh,3,0.45799999999999996,0.527,9,-5.9510000000000005,0,0.033,0.401,0.0,0.195,0.198,128.282,5.13355,2016
LK Ngô Thụy Miên,Ngoc Anh,24,0.37799999999999995,0.5489999999999999,7,-5.44,0,0.0283,0.6509999999999999,0.0,0.256,0.249,94.12799999999999,6.422666666666666,2016
Có Những Tàn Phai,Ngoc Anh,6,0.452,0.485,9,-5.502000000000001,0,0.0309,0.795,0.0,0.0673,0.1,95.42299999999999,3.800883333333333,2016
Trái Tim Tôi Mùa Thu,Ngoc Anh,3,0.22899999999999998,0.521,5,-5.627000000000001,0,0.0426,0.85,1.7100000000000002e-05,0.126,0.125,183.84099999999998,4.88355,2016
Trả Lại Nhân Gian Một Kiếp Người,Ngoc Anh,4,0.409,0.446,6,-6.197,0,0.0312,0.685,0.0,0.0987,0.184,123.806,4.92,2016
Nhớ Nhau Làm Gì,Ngoc Anh,3,0.38,0.48,0,-7.797000000000001,0,0.0303,0.6859999999999999,1.01e-05,0.111,0.0821,132.79399999999998,3.9028833333333335,2016
Tình,Ngoc Anh,5,0.348,0.45799999999999996,3,-7.108,0,0.0375,0.7,0.0,0.11800000000000001,0.15,145.328,4.450216666666667,2016
Triệu Đoá Hoa Hồng,Ngoc Anh,25,0.45899999999999996,0.664,1,-5.0889999999999995,0,0.0465,0.327,0.0,0.0435,0.379,143.809,5.2202166666666665,2016
Lá Thu Vàng,Ngoc Anh,5,0.218,0.503,1,-7.979,0,0.0323,0.522,7.35e-05,0.0633,0.11699999999999999,159.234,4.566883333333333,2016
Vừa Biết Dấu Yêu,Ngoc Anh,0,0.615,0.382,7,-9.308,0,0.0261,0.44299999999999995,8.28e-06,0.10400000000000001,0.647,132.0,4.85045,2000
Tình Yêu Bất Diệt,Ngoc Anh,0,0.535,0.41700000000000004,10,-5.553,0,0.0302,0.623,0.0,0.303,0.134,105.866,4.722216666666666,2000
Bước Xuống Đời,Ngoc Anh,0,0.36,0.47700000000000004,11,-6.729,0,0.0287,0.503,0.0,0.129,0.13699999999999998,78.361,6.003333333333333,2000
Căn Nhà Trong Ánh Bình Minh,Ngoc Anh,0,0.35600000000000004,0.8140000000000001,4,-5.072,0,0.0515,0.0183,0.00132,0.0687,0.214,139.564,4.651116666666667,2000
Tiếng Sét Trong Vườn Hoang,Ngoc Anh,0,0.452,0.508,7,-6.172000000000001,0,0.0273,0.0327,5.52e-06,0.127,0.213,156.049,4.92045,2001
Em Hãy Ngủ Đi,Ngoc Anh,0,0.171,0.43700000000000006,1,-8.448,0,0.0341,0.325,0.0007700000000000001,0.16399999999999998,0.0689,56.157,4.881783333333333,2001
Tình Mênh Mang,Ngoc Anh,0,0.6409999999999999,0.8109999999999999,6,-6.98,0,0.0726,0.11599999999999999,0.0,0.127,0.58,156.0,5.399333333333334,2001
Sóng Cuốn,Ngoc Anh,0,0.358,0.63,8,-6.023,1,0.0316,0.00146,1.13e-05,0.136,0.32299999999999995,144.149,4.6706666666666665,2001
Tình Xa Khuất,Ngoc Anh,0,0.544,0.512,5,-6.587999999999999,0,0.0306,0.39799999999999996,0.0,0.111,0.195,136.017,4.6033333333333335,2001
Trái Tim Hoang Đường,Ngoc Anh,0,0.779,0.787,4,-6.046,0,0.0522,0.133,2.51e-05,0.0198,0.6990000000000001,90.029,4.846,2001
Giết Người Trong Mộng,Ngoc Anh,13,0.484,0.425,5,-6.8420000000000005,0,0.0333,0.67,0.0,0.10800000000000001,0.0996,123.98200000000001,5.157933333333333,2009
Đoạn Khúc Cuối Cho Em,Ngoc Anh,5,0.496,0.52,9,-6.367000000000001,0,0.0286,0.258,0.0,0.161,0.13699999999999998,128.735,4.82665,2009
Mùa Thu Cánh Nâu,Ngoc Anh,1,0.5710000000000001,0.599,5,-5.999,0,0.0849,0.33,0.0,0.0836,0.503,133.756,4.772866666666666,2009
Khi Người Xa Tôi,Ngoc Anh,8,0.43200000000000005,0.46799999999999997,10,-6.553,0,0.0359,0.473,0.0,0.128,0.0931,66.597,6.2659,2009
Ướt Mi,Ngoc Anh,2,0.406,0.405,6,-6.6129999999999995,0,0.0267,0.516,0.0,0.0932,0.0487,82.161,4.59755,2009
Nỗi Buồn,Ngoc Anh,1,0.40299999999999997,0.522,7,-6.669,0,0.0466,0.485,0.0,0.0875,0.38299999999999995,139.768,4.316583333333333,2009
Nỗi Niềm,Ngoc Anh,1,0.44299999999999995,0.375,7,-7.319,1,0.031,0.47700000000000004,0.0,0.185,0.0586,123.976,4.568133333333333,2009
Sang Ngang,Ngoc Anh,7,0.359,0.40299999999999997,6,-6.5520000000000005,0,0.0279,0.491,1.07e-06,0.102,0.0852,126.43299999999999,5.4385,2009
Một Mình|Em Đi Rồi,Ngoc Anh,2,0.348,0.457,9,-6.867999999999999,0,0.0319,0.772,0.0,0.10300000000000001,0.11699999999999999,130.227,5.79105,2009
Đêm Buồn,Ngoc Anh,2,0.39,0.43200000000000005,9,-7.902,0,0.0319,0.833,2.06e-06,0.177,0.14800000000000002,126.307,5.277516666666667,2009
Con Trai Thời Nay,The Son,4,0.82,0.812,7,-6.415,0,0.0846,0.313,0.0,0.353,0.914,125.0,4.521116666666667,2001
Đỉều gì đó,Lê Tâm,20,0.675,0.737,8,-8.243,1,0.05,0.0888,0.00114,0.0439,0.6579999999999999,76.985,4.82955,1999
Nỗi nhớ trong tim,Lê Tâm,1,0.55,0.608,8,-6.957000000000001,1,0.0261,0.0102,0.0221,0.0747,0.8170000000000001,169.92700000000002,3.6542166666666667,1999
Lần đầu nói dối,Diệp Thanh Thanh,6,0.897,0.685,4,-9.697000000000001,0,0.036000000000000004,0.742,0.000334,0.0642,0.91,126.32600000000001,2.87955,1998
Hãy xem như một giấc mơ,Diệp Thanh Thanh,0,0.39,0.46,11,-10.5,0,0.0302,0.595,0.000698,0.19699999999999998,0.193,149.88,4.842,2001
Chiều mưa thứ bảy,Diệp Thanh Thanh,0,0.524,0.36,5,-12.841,0,0.0451,0.763,0.000229,0.138,0.28600000000000003,77.935,4.149116666666667,2001
Đừng nói xa nhau,Mạnh Quỳnh,31,0.484,0.537,9,-6.523,0,0.0295,0.0917,0.0,0.166,0.377,82.91,5.17,2002
Đồi thông hai mộ,Truong Vu,13,0.5489999999999999,0.489,0,-7.765,0,0.0241,0.0319,0.136,0.17800000000000002,0.244,81.994,5.554666666666667,2004
Người đã như mơ,Nhu Quynh,7,0.583,0.527,2,-11.48,0,0.0463,0.496,0.0,0.298,0.20600000000000002,80.061,4.836,1996
Chớ hỏi vì sao tôi buồn,Nhu Quynh,5,0.513,0.389,0,-11.469000000000001,0,0.0261,0.29600000000000004,0.0,0.121,0.34700000000000003,80.06,4.645116666666667,1996
Nếu xuân này em lấy chồng,Manh Dinh,5,0.5,0.303,5,-14.069,1,0.0258,0.568,0.22899999999999998,0.0904,0.153,95.95,4.794883333333333,1996
Những đồi hoa sim,Nhu Quynh,13,0.307,0.413,10,-12.171,0,0.0539,0.764,5.67e-05,0.11599999999999999,0.255,166.96099999999998,7.17,1996
Mắt em,Manh Dinh,5,0.35600000000000004,0.39799999999999996,9,-12.829,0,0.0301,0.495,0.0616,0.0779,0.193,81.955,4.46845,1996
Đành lòng sao em,Nhu Quynh,5,0.484,0.461,8,-10.565,0,0.0402,0.643,0.0,0.0736,0.299,159.912,4.643783333333333,1996
Xé thư tình,Manh Dinh,1,0.569,0.408,2,-12.468,0,0.0247,0.364,0.0263,0.0892,0.358,95.985,5.411783333333333,1997
Đam mê,Manh Dinh,1,0.447,0.413,9,-12.322000000000001,0,0.0355,0.5589999999999999,0.00082,0.0603,0.33399999999999996,169.57299999999998,4.308883333333333,1997
Cô bé ngày xưa,Manh Dinh,1,0.77,0.40299999999999997,6,-12.625,0,0.0358,0.205,0.0,0.043,0.6829999999999999,109.979,3.82955,1997
Trộm nhìn nhau,Hoang Oanh,1,0.529,0.433,8,-10.006,0,0.028999999999999998,0.7340000000000001,0.00143,0.0962,0.214,149.304,5.213783333333334,1997
Ngày mai đẹp phải không em,Manh Dinh,0,0.215,0.319,7,-12.575999999999999,0,0.0349,0.469,0.00579,0.106,0.27399999999999997,182.459,4.320666666666667,1997
Trọn kiếp đơn côi,Manh Dinh,0,0.602,0.5920000000000001,7,-12.074000000000002,0,0.0308,0.35,0.00015900000000000002,0.0611,0.542,114.89,4.28245,1997
Thơ hồng,Manh Dinh,0,0.47700000000000004,0.405,10,-12.177999999999999,1,0.0289,0.43200000000000005,1.82e-06,0.0855,0.185,95.985,5.60955,1997
Hẹn người kiếp sau,Manh Dinh,1,0.546,0.40399999999999997,2,-11.523,0,0.0264,0.51,5.98e-06,0.319,0.193,81.96,4.567783333333334,1997
Linh hồn tượng đá,Manh Dinh,0,0.348,0.353,9,-11.69,0,0.0308,0.542,0.000787,0.131,0.179,173.46599999999998,4.868,1997
Nửa đêm biên giới,Hoang Oanh,0,0.511,0.298,4,-11.087,0,0.0265,0.8320000000000001,0.000944,0.0759,0.159,73.899,5.71755,1997
Sao Chưa Thấy Hồi Âm,Hoang Oanh,25,0.501,0.56,9,-5.182,0,0.0304,0.0996,0.0,0.0494,0.436,139.637,5.71985,2012
Chiều Tàn,Hoang Oanh,9,0.48,0.627,9,-6.2379999999999995,1,0.0295,0.613,0.000288,0.0877,0.385,77.976,6.280616666666667,2012
Hương Bình Lưu Luyến,Hoang Oanh,7,0.27399999999999997,0.45299999999999996,5,-7.351,1,0.0278,0.297,0.000202,0.257,0.295,169.829,5.755066666666667,2012
Tình Yêu Trả Lại Trăng Sao,Hoang Oanh,12,0.513,0.489,2,-6.5920000000000005,0,0.0274,0.33,2.34e-05,0.0782,0.17300000000000001,127.84200000000001,5.6997333333333335,2012
Những Đồi Hoa Sim,Hoang Oanh,19,0.37,0.466,9,-6.3420000000000005,0,0.0338,0.7240000000000001,0.0,0.129,0.252,150.7,7.384333333333333,2012
LK Nỗi Buồn Hoa Phượng & Lưu Bút Ngày Xanh,Hoang Oanh,31,0.299,0.535,0,-5.681,0,0.0328,0.37200000000000005,0.0,0.136,0.168,81.688,6.58285,2012
Mong Chờ,Hoang Oanh,19,0.441,0.431,4,-6.274,0,0.0251,0.457,0.000133,0.184,0.14800000000000002,95.745,5.882783333333333,2012
Thương Vê Xứ Huế,Hoang Oanh,10,0.46799999999999997,0.48200000000000004,8,-6.19,1,0.027999999999999997,0.6759999999999999,0.0,0.128,0.26899999999999996,108.046,5.906383333333333,2012
LK Ai Lên Xứ Hoa Đào & Bài Thơ Hoa Đào,Hoang Oanh,15,0.627,0.501,11,-6.419,1,0.0268,0.45299999999999996,1.65e-05,0.105,0.311,81.999,6.779066666666667,2012
Người Yêu Của Lính,Hoang Oanh,11,0.285,0.38,0,-6.343,1,0.028999999999999998,0.442,0.0,0.168,0.24,179.313,4.936183333333333,2012
Một Người Đi,Hoang Oanh,14,0.449,0.495,8,-7.454,1,0.0511,0.486,0.0,0.0921,0.335,74.36,6.029066666666667,2012
Xuân Miền Nam,Hoang Oanh,29,0.816,0.51,11,-6.642,1,0.0333,0.353,1.81e-06,0.0317,0.649,109.90100000000001,4.986866666666667,2012
Nhớ nhau hoài - Người ngoài phố,Hoang Oanh,13,0.522,0.33799999999999997,7,-9.849,0,0.0285,0.784,4.23e-06,0.0761,0.171,77.908,4.826,2012
Chiều cuối tuần,Hoang Oanh,15,0.512,0.465,5,-6.46,1,0.0273,0.912,9.42e-06,0.121,0.146,78.08800000000001,4.4142166666666665,2012
Mùa xuân trên cao - Tâm sự nàng xuân,Hoang Oanh,15,0.376,0.493,5,-5.079,0,0.0294,0.8170000000000001,0.0,0.182,0.34299999999999997,148.14600000000002,4.424,2012
Những Đóm Mắt Hỏa Châu,Hoang Oanh,22,0.414,0.47200000000000003,4,-6.89,0,0.0261,0.873,0.000121,0.201,0.233,75.925,5.124666666666666,2012
Chuyến đi về sáng,Hoang Oanh,10,0.27399999999999997,0.34,6,-7.534,0,0.0317,0.858,1.4400000000000001e-05,0.136,0.17800000000000002,155.3,5.752,2012
Chuyến đò vĩ tuyến,Hoang Oanh,25,0.25,0.461,8,-7.515,0,0.0289,0.8690000000000001,0.00514,0.0974,0.28800000000000003,153.888,4.311116666666667,2012
Câu chuyện đầu năm,Hoang Oanh,13,0.5429999999999999,0.515,3,-6.33,0,0.0268,0.141,0.0018,0.212,0.281,135.947,4.68845,2012
Anh đi chiến dịch,Hoang Oanh,10,0.405,0.39299999999999996,5,-6.452999999999999,0,0.0294,0.745,8.18e-05,0.0532,0.261,100.98,6.607783333333333,2012
Những con đường trắng,Hoang Oanh,9,0.317,0.45299999999999996,10,-7.367000000000001,1,0.0307,0.7090000000000001,0.00107,0.11900000000000001,0.16899999999999998,133.593,6.477783333333333,2012
Chuyện một chiếc cầu đã gãy,Hoang Oanh,10,0.467,0.462,8,-6.582999999999999,1,0.0251,0.633,1.47e-05,0.122,0.157,94.85600000000001,9.21845,2012
